"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-00007660,,"Western Australian Child Care Managers Pty Ltd","Western Australian Child Care Managers Pty Ltd","PO Box 828",COTTESLOE,WA,6911,01/08/2012,
PR-00007662,,"Whitford Family Centre Inc","Whitford Family Centre Inc","21C ENDEAVOUR RD",HILLARYS,WA,6025,01/08/2012,
PR-00007666,,"Willetton Child Care Association Inc.","Willetton Child Care Association Inc.","PO Box 310",WILLETTON,WA,6155,01/08/2012,
PR-00007667,,"Wirrabirra Child Care Centre Inc","Wirrabirra Child Care Centre Inc","59 Corfield Street",GOSNELLS,WA,6110,01/08/2012,
PR-00007668,,"Wonderland Learning Centres Pty Ltd","Wonderland Learning Centres Pty Ltd","65 Eddystone Avenue",CRAIGIE,WA,6025,01/08/2012,
PR-00007669,,"Wongan Cubbyhouse Inc.","Wongan Cubbyhouse Inc.","PO Box 121","WONGAN HILLS",WA,6603,01/08/2012,
PR-00007671,,"Woodlupine Family Centre Inc.","Woodlupine Family Centre Inc.","88 Hale Rd, FORRESTFIELD 6058 WA, 88 Hale Rd",FORRESTFIELD,WA,6058,01/08/2012,
PR-00007672,,"World of Kids Pty Ltd","World of Kids Pty Ltd","152 WANJEEP ST","DUDLEY PARK",WA,6210,01/08/2012,
PR-40016039,,"CUDDLES CHILDCARE CENTRE TWO ROCKS PTY LTD","CUDDLES CHILDCARE CENTRE TWO ROCKS","PO Box 3082","CARLISLE SOUTH",WA,6101,12/07/2018,
PR-40016117,,"GILMI ENTERPRISES PTY LTD","Nature's Atelier","85 Matlock St","MOUNT HAWTHORN",WA,6016,04/07/2018,
PR-40016135,,"Little Carol's World Pty Ltd ATF  HUANG TRUST","Mundaring Child Care Centre","5 Wyee Pl","GOOSEBERRY HILL",WA,6076,11/06/2018,
PR-40016156,,"Smiling Enterprises Pty Ltd",,"PO Box 42","MOSMAN PARK",WA,6912,25/07/2018,
PR-40016246,,"Kavitha Maddipati",,"22b Smith St",DIANELLA,WA,6059,26/07/2018,
PR-40016319,,"K E OLDFIELD & B J VALLENCE","Micro Managers Family Day Care Services","1A/73 Gibson Avenue",PADBURY,WA,6025,20/08/2018,
PR-40016331,,"LIL MIKI'S BEFORE AND AFTER SCHOOL CARE PTY LTD","Lil Miki's before and after school care","PO Box 126",FORRESTFIELD,WA,6058,08/08/2018,
PR-40016367,,"NURTURE CHILDCARE AND EDUCATION SERVICES PTY LTD","NURTURE CHILDCARE AND EDUCATION SERVICES","U 1  39 Coolgardie St","ST JAMES",WA,6102,17/08/2018,
PR-40016529,,"SIRAC PTY LTD",,"12 Libra Way",AUSTRALIND,WA,6233,13/09/2018,
PR-40016899,,"T & L AUSTRALIA PTY LTD ATF T & L FAMILY TRUST","DARWIN MONTESSORI EARLY LEARNING CENTRE","157 Willmott Dr",WAIKIKI,WA,6169,13/08/2018,
PR-40016908,,"LA ANCHOR PTY LTD",,"40 Ruby Ave",LANGFORD,WA,6147,03/10/2018,"The Approved Provider must ensure that there are no new enrolments of any children after 8 July 2025 at any approved education and care services that they operate. The Approved Provider must ensure that all approved services that they operate are staffed with one additional educator than what is required by the Education and Care Services National Regulations from 8 July 2025."
PR-00003092,,"The Anglican Schools Commission Inc",,"PO Box 2520","MOUNT CLAREMONT",WA,6010,29/12/2011,
PR-40031695,,"HAIKU EARLY LEARNING PTY LTD","Haiku Early Learning","7 RAPHAEL RISE",LANDSDALE,WA,6065,16/02/2023,
PR-40031909,,"Moombaki Institutes PTYLTD","Moombaki Early Learning","13 KUDOS CCT",HARRISDALE,WA,6112,17/05/2023,
PR-40032049,,"DHIVYA NELTHROPP",,"7 Badham Way",ELLENBROOK,WA,6069,13/07/2023,
PR-40032349,,"FAMILY TREE CHILD DEVELOPMENT CENTRE HOLDINGS PTY LTD","Family Tree Child Development Centre Ardross","11 Nornalup Close","AUBIN GROVE",WA,6164,11/05/2023,
PR-40032413,,"BILINGUAL BY FIVE SOUTH PTY LTD","Bilingual By Five CBD","Unit 10 Level 2, 166 Brighton Rd",SCARBOROUGH,WA,6019,23/05/2023,
PR-40032445,,"Infant Investor Pty Ltd ATF BBBP Unit Trust","Sonas Early Learning & Care Spearwood","69 Poincaire St",BALCATTA,WA,6021,16/05/2023,
