"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-40001543,,"Mitchell Ronald Francis Sykes","The OOSH","176 Grays Point Rd","GRAYS POINT",NSW,2232,12/02/2014,
PR-40001580,,"Joey's Pre-School Pty Ltd",,"37 Moore St",DUNGOG,NSW,2420,03/03/2014,
PR-40001581,,"Leaps & Bounds Preschool Pty Ltd","Leaps & Bounds Preschool","10 Cliff St",MANLY,NSW,2095,12/02/2014,
PR-40001586,,"M.S.J.M Holdings Pty Ltd",,"26 Yarrabee Rd","WINSTON HILLS",NSW,2153,10/02/2014,
PR-40001596,,"Barangaroo Montessori Academy Pty Ltd",,"PO Box 175","SUMMER HILL",NSW,2130,12/02/2014,
PR-40001599,,"Happy Kids Kindergarten Limited",,"41 KILLARNEY DR","KILLARNEY HEIGHTS",NSW,2087,20/06/2014,
PR-40001600,,"Daniel Morris",Fun-Damentals,"31 Lawrence St",WOONONA,NSW,2517,27/02/2014,
PR-40001605,,"KIDS CLUB EARLY CHILDHOOD LEARNING CENTRES PTY LTD","KIDS CLUB EARLY CHILDHOOD LEARNING CENTRES PTY LTD","PO Box 7888","BAULKHAM HILLS BC",NSW,2153,13/02/2014,
PR-40001617,,"Toyoor Al Jannah Pty Ltd","Toyoor Al Jannah Community College","45A ROOKWOOD RD",YAGOONA,NSW,2199,31/03/2014,
PR-40001618,,"Thinkersinq Pty Ltd",,"PO Box 186",GLENBROOK,NSW,2773,05/05/2014,
PR-40001620,,"The After School Klub Pty Ltd",,"3/138, New Canterbury Road",PETERSHAM,NSW,2049,31/03/2014,
PR-40001624,,"DG Property Investments Pty Ltd",,"21 MacNamara Ave",CONCORD,NSW,2137,31/03/2014,
PR-40001628,,"Share Care Incorporated",,"PO Box 1585","GREEN VALLEY",NSW,2168,05/03/2014,
PR-40001630,,"Oosh Zone Australia Pty Ltd","Ooshzone Australia","20 BERRY RD",MEDOWIE,NSW,2318,31/03/2014,
PR-40001637,,"Larjane Pty Ltd",,"130 Bargo Rd",BARGO,NSW,2574,31/03/2014,
PR-40001668,,"A2Z Learning Centre Pty Ltd",,"26 Dakota Drive","BOSSLEY PARK",NSW,2176,31/03/2014,
PR-40001669,,"J & S Holdings Investment Pty Limited ATF J & S Penrith OOSH",,"PO Box 1607","HORNSBY WESTFIELD",NSW,1635,01/04/2014,
PR-40001676,,"Winanga-Li Aboriginal Child and Family Centre Incorporated",,"12 Hunter Street",GUNNEDAH,NSW,2380,08/05/2014,
PR-40001686,,"SMAA Childcare Pty Ltd","Kids Patch","127 Terry St","CONNELLS POINT",NSW,2221,31/03/2014,
PR-40001689,,"Jumbos Playland Pty Ltd",,"17 Merrigal Rd","PORT MACQUARIE",NSW,2444,31/03/2014,
PR-40001694,,"Heavenly Family Day Care Pty Ltd",,"Shop 3, 375 Guildford Rd",GUILDFORD,NSW,2161,04/03/2014,
PR-40001724,,"C & S Huggins Pty Ltd",,"PO Box 859",MOREE,NSW,2400,31/03/2014,
PR-40001725,,"Kim Juanita Hennessy","The Fun House Before and After School Care","48 Stuart St",MULLUMBIMBY,NSW,2482,30/04/2014,
PR-40001740,,"LITTLE LEARNING SCHOOL PENRITH PTY LTD",,"PO Box 164","ST LEONARDS",NSW,1590,29/04/2014,
PR-40001749,,"H ZAKHARY & Y ZAKHARY","Diversity Family Day Care Scheme","3 Newmen Cl","WETHERILL PARK",NSW,2164,30/04/2014,
PR-40001751,,"Reads Child Care and Preschool Pty Ltd",,"PO Box 3262",ERINA,NSW,2250,30/04/2014,
PR-40001762,,"Advanced Childcare Pty Ltd",,"57 Barnard Cres",OAKHURST,NSW,2761,30/05/2014,
PR-40001765,,"CROYDON OUT OF SCHOOL CARE INCORPORATED","Coscare Inc.","PO Box 67",CROYDON,NSW,2132,17/04/2014,
PR-40001768,,"Saint George JMM Child Care Pty Ltd",,"98 Pioneer Dr","CARNES HILL",NSW,2171,28/04/2014,
PR-40001776,,"Blue Mountains Grammar School Limited",,"Private Mail Bag 6","WENTWORTH FALLS",NSW,2782,14/04/2014,
PR-00004166,,"Waratah Early Learning Centre Pty Ltd","Waratah Early Learning Centre Pty Ltd","PO Box 2025",ORANGE,NSW,2800,01/09/2009,
PR-00004168,,"Management Committee Happy Days Kindergarten Society Inc","Management Committee Happy Days Kindergarten Society Inc","Happy Days Kindergarten, 19-21 Pritchard Street West",WENTWORTHVILLE,NSW,2145,01/09/2009,
PR-00004169,,"B & G Properties (Ryde) Pty Ltd","B & G Properties (Ryde) Pty Ltd","16-18 Cressy Road",RYDE,NSW,2112,01/09/2009,
PR-00004170,,"Coonamble Pre School Association Inc","Coonamble Pre School Association Inc","PO Box 304",COONAMBLE,NSW,2829,05/05/2010,
PR-00004171,,"Kids Korner Combined Occasional Care Centre","Kids Korner Combined Occasional Care Centre","PO BOX 936",NOWRA,NSW,2541,01/09/2009,
PR-00004172,,"Stepping Stones Childcare Centre Dubbo Pty Ltd","Stepping Stones Childcare Centre Dubbo Pty Ltd","3 MARSDEN ST",DUBBO,NSW,2830,01/09/2009,
PR-00004174,,"Uranquinty Pre School Association Inc","Uranquinty Pre School Association Inc","PO Box 37",URANQUINTY,NSW,2652,01/09/2009,
PR-00004175,,"Wentworth District Pre School Playcentre Inc","Wentworth District Pre School Playcentre Inc","PO Box 207",WENTWORTH,NSW,2648,01/09/2009,
PR-00004177,,"Rainbow Preschool Assn Broken Hill Inc","Rainbow Preschool Assn Broken Hill Inc","PO Box 5081","BROKEN HILL",NSW,2880,01/09/2009,
PR-00004178,,"Narooma Pre School Kindergarten Assn","Narooma Pre School Kindergarten Assn","PO Box 258",NAROOMA,NSW,2546,01/09/2009,
PR-00004179,,"Rachel Doyle","Rachel Hengst","54 Narooma Drive","OCEAN SHORES 2483",NSW,2483,01/09/2009,
PR-00004180,,"Donna-Lee Henry","Donna-Lee Henry","12 Linda Street",HILLTOP,NSW,2575,01/09/2009,
PR-00004181,,"Liverpool City Council","Liverpool City Council","50 Scott Street",Liverpool,NSW,2170,01/09/2009,
PR-00004182,,"Monterra 8 Pty Ltd","Monterra 8 Pty Ltd","19 Monterra Avenue",PEAKHURST,NSW,2210,01/09/2009,
PR-00004184,,"HWJ Investments Pty Limited","HWJ Investments Pty Limited","PO BOX 653",WAHROONGA,NSW,2077,01/09/2009,
PR-00004187,,"Leslie Herman","Leslie Lorraine Herman","35 Saye Close","SANDY BEACH",NSW,2456,01/09/2009,
PR-00004189,,"Bulahdelah Pre School","Bulahdelah Pre School","PO BOX 35",BULAHDELAH,NSW,2423,01/09/2009,
PR-00004192,,"O & L Hewitt Pty Ltd","O & L Hewitt Pty Ltd","123 Tirriki St",CHARLESTOWN,NSW,2290,03/05/2010,
PR-00004194,,"Hickry Holdings Pty Ltd","Hickry Holdings Pty Ltd","PO Box 662",BURWOOD,NSW,1805,01/09/2009,
PR-00004195,,"Macksville Pre-School Childcare Centre Ltd","Macksville Pre-School Childcare Centre Ltd","MACKSVILLE PRE-SCHOOL, 4 PARK ST",MACKSVILLE,NSW,2447,01/09/2009,
PR-00004200,,"Belahlee Pty Ltd","Belahlee Pty Ltd","18 Andrew Street","LAKE MUNMORAH",NSW,2259,01/09/2009,
PR-00004202,,"Coogee South Out Of School Care Centre Incorporated","Coogee South Out Of School Care Centre Incorporated","UNIT 3 29 ALEXANDER ST",COOGEE,NSW,2034,01/09/2009,
PR-00004203,,"Miranda Kindergarten Assoc","Miranda Kindergarten Assoc","P.O Box 10",MIRANDA,NSW,1490,01/09/2009,
PR-00004209,,"Parklands Community Preschool & Children's Centre Inc","Parklands Community Preschool & Children's Centre Inc","PO Box 6095","WEST GOSFORD",NSW,2250,01/09/2009,
PR-00004210,,"Coonamble Childrens Serv Inc","Coonamble Childrens Serv Inc","PO BOX 475",COONAMBLE,NSW,2829,01/09/2009,
PR-00004211,,"Tooleybuc Pre-School Association Incorporated","Tooleybuc Pre-School Association Incorporated","PO Box 25",TOOLEYBUC,NSW,2736,01/09/2009,
PR-00004214,,"Leekin Pty Ltd","Leekin Pty Ltd","PO Box 88",HENTY,NSW,2658,15/04/2011,
PR-00004216,,"Kinburra Pre-School Incorporated","Kinburra Pre-School Incorporated","PO Box 6066",KINCUMBER,NSW,2251,01/09/2009,
PR-00004218,,"The Ballykin Group Pty Ltd","The Ballykin Group Pty Ltd","PO Box 1711","DOUBLE BAY",NSW,1360,01/09/2009,
PR-00004219,,"Mitchell Early Learning Centre Incorporated","Mitchell Early Learning Centre Incorporated","Charles Sturt University, Panorama Ave",BATHURST,NSW,2795,01/09/2009,
PR-00004220,,"The Trustees of The Jesuit Fathers","The Trustees of The Jesuit Fathers","Tambourine Bay Road","LANE COVE",NSW,2066,01/09/2009,
PR-00004221,,"Arden Anglican School","Arden Anglican School","PO Box 23",BEECROFT,NSW,2119,01/09/2009,
PR-00004224,,"Coolamon Pre School Association Inc","Coolamon Pre School Association Inc","57 Loughnan Street",COOLAMON,NSW,2701,01/09/2009,
PR-00004225,,"Kellyville Preschool Inc","Kellyville Preschool Inc","PO Box 20",KELLYVILLE,NSW,2155,01/09/2009,
PR-00004227,,"Westlawn Pre-School Inc","Westlawn Pre-School Inc","Westlawn Pre School, 54 Milton St",GRAFTON,NSW,2460,01/09/2009,
PR-00004230,,"Werris Creek And District Pre-School Association Incorporated","Werris Creek And District Pre-School Association Incorporated","PO Box 105","WERRIS CREEK",NSW,2341,01/09/2009,
PR-00004231,,"Happy Hearts Academy Pty Ltd","Happy Hearts Academy Pty Ltd","191 Princes Hwy",HELENSBURGH,NSW,2508,14/01/2011,
PR-00004232,,"Jonathan Holmes","Gwandalan Pre School","18A ABEL PL","ANNA BAY",NSW,2316,01/09/2009,
PR-00004236,,"Albyn Cottage Child Care Centre Pty Ltd","Albyn Cottage Child Care Centre Pty Ltd","5 Albyn St",BEXLEY,NSW,2207,01/09/2009,
PR-00004237,,"Hunter New England Local Health District","Hunter New England Local Health District","Locked Bag 1","NEW LAMBTON",NSW,2305,13/08/2007,
PR-00004238,,"North Wyong Early Childhood Learning Centre Pty Ltd","North Wyong Early Childhood Learning Centre Pty Ltd","78c Bradleys Rd","NORTH AVOCA",NSW,2260,01/09/2009,
PR-00004239,,"Ganesh-Honavar Holdings Pty Ltd","Ganesh-Honavar Holdings Pty Ltd","6 Koombala Grove","CORDEAUX HEIGHTS",NSW,2526,01/09/2009,
PR-00004240,,"Campbell Street Children's Centre Ltd","Campbell Street Children's Centre Ltd","PO Box 441",QUEANBEYAN,NSW,2620,01/09/2009,
PR-00004241,,"ENR Group Pty Ltd","ENR Group Pty Ltd","15 Mary Street",BLACKTOWN,NSW,2148,24/06/2010,
PR-00004242,,"Dungog Community Pre-School Kindergarten Incorporated","Dungog Community Pre-School Kindergarten Incorporated","PO Box 114",DUNGOG,NSW,2420,01/09/2009,
PR-00004243,,"Jesmond Early Education Centre Inc","Jesmond Early Education Centre Inc","PO Box 188",JESMOND,NSW,2299,01/09/2009,
PR-00004244,,"John Horsfield","John Horsfield","PO Box 559","FAIRY MEADOW",NSW,2519,01/09/2009,
PR-00004245,,"Orange City Council","Orange City Council","PO Box 35",ORANGE,NSW,2800,01/09/2009,
PR-00004254,,"Caron Hoskin","Caron Hoskin","PO Box 159",CAMBEWARRA,NSW,2540,01/09/2009,
PR-00004255,,"Wauchope Pre School Kindergarten Inc","Wauchope Pre School Kindergarten Inc","PO Box 190",WAUCHOPE,NSW,2446,01/09/2009,
PR-00004257,,"Currambena Ltd","Currambena Ltd","Currambena Primary School, 205 Longueville Road","LANE COVE",NSW,2066,01/09/2009,
PR-00004260,,"Wangi Peter Pan Kindergarten Incorporated","Wangi Peter Pan Kindergarten Incorporated","12 Dobell Drive","WANGI WANGI",NSW,2267,01/09/2009,
PR-00004263,,"ST JOHN'S PRE SCHOOL ASHFIELD INC","St John's Pre School Ashfield Inc","62-64 Bland Street",ASHFIELD,NSW,2131,01/09/2009,
PR-00004264,,"Mary Campbell Pre School Pty Limited","Mary Campbell Pre School Pty Limited","PO Box 4033","MAROUBRA SOUTH",NSW,2035,07/10/2011,
PR-00004267,,"Chang Qing Huang","Chang Qing Huang","62 ELLESMERE RD","GYMEA BAY",NSW,2227,25/08/2011,
PR-00004268,,"Cabarita Mortlake Kindergarten Association","Cabarita Mortlake Kindergarten Association","Cnr William & Denison Street",CONCORD,NSW,2137,01/09/2009,
PR-00004272,,"Kempsey Family Day Care Inc","Kempsey Family Day Care Inc","PO Box 3059","WEST KEMPSEY",NSW,2440,01/09/2009,
PR-00004273,,"Blinkies Early Education Centres Pty Ltd","Blinkies Early Education Centres Pty Ltd","5 Hawkins Street","NEW LAMBTON",NSW,2305,01/09/2009,
PR-00004276,,"College Street Childcare Centre Pty Ltd","College Street Childcare Centre Pty Ltd","61 College St",DRUMMOYNE,NSW,2047,01/09/2009,
PR-00004278,,"Coffs Harbour Pre-School Association Incorporated","Coffs Harbour Pre-School Association Incorporated","Coffs Harbour Pre School, 11 Brodie Dr","COFFS HARBOUR",NSW,2450,01/09/2009,
PR-00004279,,"Yamba Preschool Kindergarten Association Incorporated","Yamba Preschool Kindergarten Association Incorporated","PO Box 5",YAMBA,NSW,2464,15/03/2010,
PR-00004280,,"KKindergarten Pty Ltd","Kelvin Kindergarten Pty Ltd","162 Kissing Point Rd",TURRAMURRA,NSW,2074,01/09/2009,
PR-00004281,,"Oberon Childrens Centre Inc","Oberon Childrens Centre Inc","2-4 KING ST",OBERON,NSW,2787,01/09/2009,
PR-00004282,,"Brenham Pty Ltd","Brenham Pty Ltd","5 South Ave","DOUBLE BAY",NSW,2028,20/12/2010,
PR-00004283,,"Rhonda Susan Humphry Pty Ltd","Rhonda Susan Humphry Pty Ltd","35 Australia Street",CAMPERDOWN,NSW,2050,01/09/2009,
PR-00004286,,"Kempsey Childrens Services Co-Op Ltd","Kempsey Childrens Services Co-Op Ltd","PO Box 81",KEMPSEY,NSW,2440,01/09/2009,
PR-00004287,,"Griffith Wiradjuri Aboriginal Preschool Inc","Griffith Wiradjuri Aboriginal Preschool Inc","PO Box 8046",GRIFFITH,NSW,2680,01/09/2009,
PR-00004289,,"Khadim Hussein","Khadim Hussein","300 Wilson Rd","GREEN VALLEY",NSW,2168,01/09/2009,
PR-00004290,,"Hustler Enterprises Pty Ltd","Hustler Enterprises Pty Ltd","39 Lord Howe Dr","GREEN VALLEY",NSW,2168,01/11/2011,
PR-00004295,,"Mittagong Pre School Kindergarten Inc","Mittagong Pre School Kindergarten Inc","PO Box 465",MITTAGONG,NSW,2575,01/09/2009,
PR-00004296,,"Bright Beginnings With Montessori Pty Ltd","Bright Beginnings With Montessori Pty Ltd","8 Mimosa St",BEXLEY,NSW,2207,07/03/2011,
PR-00004299,,"Nevine Ibrahim Pty Ltd","Nevine Ibrahim Pty Ltd","91 Chester Rd",INGLEBURN,NSW,2565,24/12/2010,
PR-00004300,,"Kids Cabana Pty Ltd","Kids Cabana Pty Ltd","PO Box 3218",TUGGERAH,NSW,2259,26/10/2009,
PR-00004302,,"Far North Coast Family Day Care  Association Incorporated","Far North Coast Family Day Care  Association Incorporated","PO Box 544",BALLINA,NSW,2478,01/09/2009,
PR-00004303,,"Hawkesbury Community Outreach Services Incorporated","Hawkesbury Community Outreach Services Incorporated","PO BOX 200","NORTH RICHMOND",NSW,2754,01/09/2009,
PR-00004305,,"Medowie Community Pre School Incorporated","Medowie Community Pre School Incorporated","PO BOX 154",MEDOWIE,NSW,2318,01/09/2009,
PR-00004307,,"K A J M Pty Limited","K A J M Pty Limited","24 Gow Ave","PORT HACKING",NSW,2229,01/09/2009,
PR-00004308,,"St Philip's Christian Education Foundation Ltd","St Philip's Christian Education Foundation Ltd","PO BOX 327",WARATAH,NSW,2298,01/09/2009,
PR-00004309,,"City of Parramatta Council","City of Parramatta Council","PO Box 32","PARRAMATTA PRIVATE BOXES",NSW,2124,01/09/2009,
PR-00004310,,"Northern Illawarra Family Day Care Scheme Inc.","Northern Illawarra Family Day Care Scheme Inc.","PO Box 53",CORRIMAL,NSW,2518,01/09/2009,
PR-00004312,,"Nishai Pty Ltd","Nishai Pty Ltd","20 Dunrossil Avenue",CASULA,NSW,2170,30/10/2009,
PR-00004314,,"Raymond Lee Pty Limited","Raymond Lee Pty Limited","PO Box 320",PICTON,NSW,2571,01/09/2009,
PR-00004315,,"Marayong Pre School Kindergarten","Marayong Pre School Kindergarten","PO Box 4029",MARAYONG,NSW,2148,01/09/2009,
PR-00004317,,"Dunoon Pre-School Incorporated","Dunoon Pre-School Incorporated","84 James Street",DUNOON,NSW,2480,01/09/2009,
PR-00004318,,"Batlow Apple Tree Learning Centre Co-Operative Ltd","Batlow Apple Tree Learning Centre Co-Operative Ltd","22 Batlow Ave",BATLOW,NSW,2730,01/09/2009,
PR-00004319,,"Calrossy Anglican School","Calrossy Anglican School","Calrossy School, 140 Brisbane Street",TAMWORTH,NSW,2340,01/09/2009,
PR-00004320,,"CONNECT CHILD & FAMILY SERVICES LIMITED","Connect Child & Family Services Incorporated","PO Box 2",HAZELBROOK,NSW,2779,01/09/2009,
PR-00004321,,"Glen Innes Severn Council","Glen Innes Severn Council","PO Box 61","GLEN INNES",NSW,2370,01/09/2009,
PR-00004322,,"Inspire College - Wagga Incorporated","Inspire Early Learning Centre","555 Kooringal Rd",KOORINGAL,NSW,2650,01/09/2009,
PR-00004323,,"The Northern Nursery School Ltd","The Northern Nursery School Ltd","The Northern Nursery School, 39-41 Wyong Rd",MOSMAN,NSW,2088,01/09/2009,
PR-00004324,,"Multi Purpose Allira Gathering Association Incorporated","Multi Purpose Allira Gathering Association Incorporated","151 Fitzroy St",DUBBO,NSW,2830,27/04/2010,
PR-00004330,,"Cuddlepie Early Childhood Learning Centre Incorporated","Cuddlepie Early Childhood Learning Centre Incorporated","Queen Street",WINGHAM,NSW,2429,01/09/2009,
PR-00004333,,"Abercrombie Street Child Care Ltd","Abercrombie Street Child Care Ltd","128-146 Burren St",NEWTOWN,NSW,2042,01/09/2009,
PR-00004334,,"Nurruby Children's Services Incorporated","Nurruby Children's Services Incorporated","72 Gibbons St",NARRABRI,NSW,2390,01/09/2009,
PR-00004337,,"Kingscliff Mini School Incorporated","Kingscliff Mini School Incorporated","60-62 Kingscliff Street",KINGSCLIFF,NSW,2487,01/09/2009,
PR-00004338,,"Ngayaamba Waluura Aboriginal Corporation","Ngayaamba Waluura Aboriginal Corporation","PO Box 412","NAMBUCCA HEADS",NSW,2448,01/09/2009,
PR-00004339,,"The Trustees of The Roman Catholic Church for the Diocese of Lismore",,"PO Box 1",LISMORE,NSW,2480,01/09/2009,
PR-00004340,,"Wyong Pre-School Kindergarten Association Incorporated","Wyong Pre-School Kindergarten Association Incorporated","PO Box 303",WYONG,NSW,2259,01/09/2009,
PR-40014718,,"V2 EDUCATION PTY LTD",,"Suite 7&8, 91-97 Wallendoon Street",COOTAMUNDRA,NSW,2590,12/02/2018,
PR-40014723,,"WEERAHENNEDIGE CHANAKA FERNANDO",,"22 Carmen Cres",CHERRYBROOK,NSW,2126,04/05/2018,
PR-40014810,,"SLK TRADING UPPER POINT COOK PTY LTD",1989,"PO Box 67","MILSONS POINT",NSW,1565,19/03/2018,
PR-40014847,,"St George Childcare Centre Pty Ltd",,"22 MADRERS AV",KOGARAH,NSW,2217,19/06/2018,
PR-40014916,,"THE TRUSTEE FOR THE LAWRENCE TRUST","Bomaderry Learning Centre","480 Longreach Road",LONGEACH,NSW,2540,16/04/2018,
PR-40014952,,"Empty Square Pty Ltd","Turner Road Preschool","1 Turner Road","BEROWRA HEIGHTS",NSW,2082,12/06/2018,
PR-40014953,,"Bright Stars Kindergarten - Early Learning Centres Pty Ltd","Bright Stars Kindergarten - Cambridge Park","52-54 College Street","CAMBRIDGE PARK",NSW,2747,05/07/2018,
PR-40014976,,"Hassett Investments (Adelong) Pty Ltd","GUMNUT CHILDCARE CENTRE","136 WEST ST",GUNDAGAI,NSW,2722,01/05/2018,
PR-40014995,,"Linda Louise Barratt Pty Ltd ATF Barratt Family Trust","Little Possums Early Childhood Learning Centre","30 Forest Street",TUMUT,NSW,2720,29/03/2018,
PR-40015013,,"DUCK & WAFFLE INVESTMENTS PTY LTD",,"29 BUCKINGHAM CR","CHIPPING NORTON",NSW,2170,01/05/2018,
PR-40015070,,"TINY FEET PTY LTD","Tiny Feet Pre-school / Long Day Care","24 Matthew Rd",LIDCOMBE,NSW,2141,24/04/2018,
PR-40015086,,"Oz Education Homebush Pty Ltd ATF Oz Education Homebush Trust","Oz Education Homebush","Suite G.01, Quad 2, 6 Parkview Drive","Sydney Olympic Park",NSW,2127,31/05/2018,
PR-40015164,,"GREEN GARDEN EDUCATION PTY LTD",,"U 49  18-22 Colless St",PENRITH,NSW,2750,19/04/2018,
PR-40015165,,"Lord Howe Island Community Preschool Incorporated","Lord Howe island community pre school inc","PO Box 143","Lord Howe Island",NSW,2898,31/08/2018,
PR-40015170,,"C & T DOMINGO PTY LIMITED","MT DRUITT LOVE OF LEARNING EARLY LEARNING CENTRE","33 Lily St","CROYDON PARK",NSW,2133,29/03/2018,
PR-40015172,,"AAA1 Pty Ltd","Macarthur Kids","25 Somerset Ave",NARELLAN,NSW,2567,29/03/2018,
PR-40015192,,"Evergreen TCE Pty Ltd atf Alren Family Trust",,"107 Paine St",MAROUBRA,NSW,2035,26/04/2018,
PR-40015208,,"ORAN PARK MONTESSORI ACADEMY PTY LTD","Oran Park Montessori Academy","PO Box 175","SUMMER HILL",NSW,2130,24/04/2018,
PR-40015243,,"EKON PTY. LIMITED",,"33 Vine St",HURSTVILLE,NSW,2220,09/07/2018,
PR-40015284,,"LEARNING TREE CO. PTY LTD","Exploring Tree Macarthur","Suite 4  130 Argyle St",CAMDEN,NSW,2570,19/04/2018,
PR-40015324,,"Minoh Arsalah",,"1, ARCHER ST",CHATSWOOD,NSW,2067,18/01/2019,
PR-40015395,,"GERGI CHILDCARE PTY LTD","Leading Early Learning Centres","15 Rosina St","FAIRFIELD WEST",NSW,2165,20/07/2018,
PR-40015412,,"Orange Blossom Early Learning Pty Ltd","Orange Blossom Early Learning Centre","111 HENDERSON RD","WENTWORTH FALLS",NSW,2782,27/07/2018,
PR-40015419,,"Ashlea May Newman","Ashlea Newman","68 Jerry Bailey Road","SHOALHAVEN HEADS",NSW,2535,25/06/2018,
PR-40015438,,"Theaslea Pty Ltd","Theaslea Preschool","Theaslea Preschool, 22 Drapers Road","COLO VALE",NSW,2575,15/05/2018,
PR-40015456,,"Alfirdaus College Pty Ltd","Alfirdaus College","Suite 1, 69 The Mall",BANKSTOWN,NSW,2200,23/08/2018,
PR-40015461,,"Oz Education Campsie Pty Ltd","Oz Education Campsie","80 Lincoln Street",BELFIELD,NSW,2191,01/06/2018,
PR-40015471,,"SUNRIEL GROUP PTY LTD","LITTLE SPROUTS EARLY EDUCATION HURSTVILLE THE AVENUE","UNIT803B 1 JACK BRABHAM DRIVE",HURSTVILLE,NSW,2220,12/07/2018,
PR-40015531,,"BMA Menai Pty Ltd ATF BMA Menai Unit Trust","Bright Minds Academy Menai","PO Box 3027","WETHERILL PARK",NSW,2164,23/08/2018,
PR-40015536,,"T&L AUSTRALIA PTY LTD ATF T&L FAMILY TRUST","Darwin Montessori Early Learning Centre","15 Chatham Avenue",CHATHAM,NSW,2430,14/09/2018,
PR-40015589,,"Abacus 49 Pty Ltd (Administrators Appointed)","Abacus 49 Pty Ltd","C/- WLP Restructuring, GPO Box 3534",Sydney,NSW,2001,05/06/2018,
PR-40015633,,"LITTLE BAREFOOT PTY LTD",,"4 SIR THOMAS MITCHELL DR",DAVIDSON,NSW,2085,26/06/2018,
PR-40015688,,"MNJ EARLY LEARNING PTY LTD",,"18 MCCLEAN ST",BLACKTOWN,NSW,2148,19/07/2018,
PR-40015698,,"ELC CONCEPT PTY LTD","Reggio Emilia Early Learning Centre Pagewood","PO Box 712",PARRAMATTA,NSW,2124,25/07/2018,
PR-40015705,,"ELC EDUCATION PTY LTD","Reggio Emilia Early Learning Centre Dee Why","greenway offices, Se 5a 222 Church St",PARRAMATTA,NSW,2150,25/07/2018,
PR-40015722,,"The Frogs Lodge PTY LTD","The Frogs Lodge","180 Twelfth Ave",AUSTRAL,NSW,2179,13/08/2018,
PR-40015745,,"Isaac Newton Pty Ltd","Isaac Newton","37 Woodpack St",LEPPINGTON,NSW,2179,30/07/2018,
PR-40015759,,"Shabnam's Consulting Pty Ltd",,"63 Darvall Rd","WEST RYDE",NSW,2114,23/07/2018,
PR-40015862,,"Kindy Club House Pty Ltd",,"139 Mullens St",ROZELLE,NSW,2039,13/08/2018,
PR-40015864,,"Subitha Kulendran",,"10 Hull Rd",BEECROFT,NSW,2119,02/08/2018,
PR-40015919,,"Canopy Kids Pty Ltd",,"Hillcrest Preschool, 11 Hillcrest Ave","WINSTON HILLS",NSW,2153,25/02/2019,
PR-40015925,,"Bright Beginnings Early Years Learning Centre Pty Ltd. ATF MCCW Trust","Bright Beginnings Early Years Learning Centre","8 Alma Cres",ESTELLA,NSW,2650,13/09/2018,
PR-40015942,,"THE COTTAGE ELC PTY LTD","THE COTTAGE ELC PTY LTD","97 Booker Bay Rd","BOOKER BAY",NSW,2257,20/07/2018,
PR-00007329,,"Gorman Group Pty Ltd ATF Gorman Trust","Mint Child Care and Kindy","PO Box 372","SPIT JUNCTION",NSW,2088,01/08/2012,
PR-40007618,,"Care Activities Incorporated","Cardiff OOSH and Vacation Care","PO Box 456",TORONTO,NSW,2283,12/05/2016,
PR-40007625,,"LIEMTEK PTY LTD",Liemtek,"34 Boyer Rd","BEACON HILL",NSW,2100,02/05/2016,
PR-40007627,,"Chantel Cooperation Pty Ltd","Chantel's Kindergarten","30 Edward St","WOY WOY",NSW,2256,10/05/2016,
PR-40007653,,"CO AS IT ITALIAN ASSOCIATION OF ASSISTANCE","Italian Bilingual School","67 Norton St",LEICHHARDT,NSW,2040,17/06/2016,
PR-40007699,,"Mothers Group Pty Ltd",,"10 Norton St",ASHFIELD,NSW,2131,10/05/2016,
PR-40007723,,"ODVI ELC HILLS PTY LTD ATF ODVI ELC HILLS TRUST",,"PO Box 363","WINSTON HILLS",NSW,2153,17/05/2016,
PR-40007725,,"C & I CHRISTIE PTY LTD","Miracles on Russell","1 RUSSELL Ave","SANS SOUCI",NSW,2219,18/05/2016,
PR-40007789,,"JNR EXPLORERS PTY. LTD.","Jnr Explorers Early Learning Centre","17 Hymen St",PEAKHURST,NSW,2210,20/05/2016,
PR-40007801,,"St Paul's Children Centre Incorporated","St Paul's Children Centre","57 Princes Hwy",KOGARAH,NSW,2217,31/05/2016,
PR-40007806,,"BN OOSH Incorporated",,"Blacktown North Public School, 1 Bessemer Street",BLACKTOWN,NSW,2148,26/07/2016,
PR-40007833,,"LITTLE BLESSINGS EARLY LEARNING CENTRE PTY LTD","Little Blessings Early Learning Centre","PO Box 29",RAMSGATE,NSW,2217,18/05/2016,
PR-40007875,,"LEARNING THROUGH PLAY (NSW) PTY LTD ATF LEARNING THROUGH PLAY UNIT TRUST","LEARNING THROUGH PLAY","125 Dunmore St",WENTWORTHVILLE,NSW,2145,17/06/2016,
PR-40007887,,"Tiffany & Timothy Pty Limited ATF JETT Family Trust","Little Scribblers Early Learning Centres Brookvale","106 RUSSELL AV","DOLLS POINT",NSW,2219,25/05/2016,
PR-40007899,,"Lilyfield Early Learning Centre Pty Ltd","Lilyfield Early Learning Centre Pty  Ltd","51 Captain Pipers Road",VAUCLUSE,NSW,2030,08/06/2016,
PR-40007914,,"ASCENDING SUMMIT PTY LTD",,"11 Akma Cl",BONNYRIGG,NSW,2177,20/06/2016,
